song,song_id,artist,artist_id,category,genres,filtered_genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
All Human Beings (Voiceless Mix) - Pt. 3,0vNkPOTQTRIEzGXQ5gTdyB,Max Richter,2VZNmg4vCnew4Pavo8zDdW,classical,"['compositional', 'soundtrack', 'post-minimalism']","['compositional', 'soundtrack']",0.166,0.279,2,-17.825,1,0.0415,0.487,0.964,0.122,0.0351,82.075,170453,5
my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,punk,"['ohio', 'pop']",['pop'],0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,4
When You Know,3DaSurzbFuzWE45tQm1TO5,Neck Deep,2TM0qnbJH4QPhGMCdPt7fH,punk,"['uk', 'pop', 'rock', 'modern']","['uk', 'pop', 'rock', 'modern']",0.546,0.782,8,-4.801,1,0.0371,0.00155,0.000545,0.0528,0.44,108.049,189102,4
Halfway Dead (feat. Global Dan & Travis Barker),42bWFPqxckohFU7cieGW4j,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,punk,"['dance', 'big', 'pop', 'electro', 'tropical', 'edm']","['dance', 'pop', 'electro', 'tropical', 'edm']",0.455,0.871,1,-3.728,1,0.0678,0.000247,4.99e-06,0.0688,0.508,174.127,204443,4
Monsters (feat. blackbear),0tyR7Bu9P086aWBFZ4QJoo,All Time Low,46gyXjRIvN1NL1eCB8GBxo,punk,"['pop', 'post-teen', 'rock', 'modern']","['pop', 'rock', 'modern']",0.369,0.845,0,-3.449,0,0.0611,0.0493,0.0,0.416,0.782,78.532,174068,4
Gasoline,7zu033uK8PfJ0lqOIKHhzL,Point North,5Vp7LqcfAtx2U1RfIX8i7r,punk,"['pop', 'anthem']","['pop', 'anthem']",0.437,0.974,11,-3.734,1,0.107,0.00213,9.53e-06,0.147,0.546,175.089,200229,4
Pressure,7mG2RbhyzGsjpQOz568d39,Paramore,74XFHRwlV6OrjEM0A2NCMF,punk,"['emo', 'candy', 'pop', 'pixie']","['emo', 'pop']",0.509,0.887,2,-3.785,1,0.0958,0.00166,7.98e-06,0.0994,0.661,161.99,185733,4
bloody valentine,6mADjHs6FXdroPzEGW6KVJ,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,punk,"['ohio', 'pop']",['pop'],0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,205159,4
Where I Belong (feat. We The Kings),6XbmIuDxm4gWpVYoGg5DQX,Simple Plan,2p4FqHnazRucYQHyDCdBrJ,punk,"['pop', 'canadian']","['pop', 'canadian']",0.477,0.964,8,-2.459,1,0.096,0.000295,0.0,0.0763,0.597,92.065,190027,4
Easy To Hate,3kOEOG3Du6XtJmSkB7pGaZ,Waterparks,3QaxveoTiMetZCMp1sftiu,punk,"['pixie', 'rock', 'pop', 'neon', 'social', 'texas', 'modern']","['rock', 'pop', 'social', 'modern']",0.587,0.871,5,-3.695,1,0.0376,0.00134,0.0,0.266,0.669,97.013,191252,4
Some Kind Of Disaster,0aZfKmSAMSZweDTNKd9UPo,All Time Low,46gyXjRIvN1NL1eCB8GBxo,punk,"['pop', 'post-teen', 'rock', 'modern']","['pop', 'rock', 'modern']",0.55,0.837,11,-5.411,1,0.044,0.0104,0.0,0.306,0.637,89.821,223994,4
Accident Prone,2Dqgj2nE6RwZKocWsWqXcG,Jawbreaker,4bcaz6nXnH8LTRiXALe8XV,punk,"['emo', 'alternative', 'indie', 'orgcore', 'melodic', 'punk', 'post-hardcore', 'skate']","['emo', 'alternative', 'indie', 'melodic']",0.259,0.92,1,-6.615,0,0.0751,0.000855,0.635,0.0787,0.177,142.2,373920,4
In Circles - Remastered,5k7RUvywwUAl7Dq6qEXR8c,Sunny Day Real Estate,2lZkXWxkZsZzBocxMjN1or,punk,"['emo', 'alternative', 'indie', 'post-hardcore', 'midwest', 'screamo']","['emo', 'alternative', 'indie', 'midwest', 'screamo']",0.323,0.827,10,-6.693,1,0.0455,0.00204,0.0699,0.328,0.355,143.305,298413,4
Standing on the Edge of Summer,5l2P0TBREso46wxFq4jQrI,Thursday,61awhbNK16ku1uQyXRsQj5,punk,"['dreamo', 'emo', 'pop', 'post-hardcore', 'new', 'screamo']","['emo', 'pop', 'new', 'screamo']",0.236,0.847,2,-4.534,1,0.0481,0.00011,0.000324,0.0985,0.376,168.707,222040,4
Never Meant,51R5mPcJjOnfv9lKY1u5sW,American Football,5FwydyGVcsQllnM4xM6jw4,punk,"['emo', 'midwest', 'alternative']","['emo', 'midwest', 'alternative']",0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,268333,4
Action & Action,3rNRmQETcPHauTPFqS7z3T,The Get Up Kids,54Bjxn26WsjfslQbNVtSCm,punk,"['dreamo', 'emo', 'pop', 'kc', 'post-hardcore', 'midwest']","['emo', 'pop', 'midwest']",0.422,0.92,1,-4.874,0,0.0884,0.000137,0.0172,0.241,0.393,76.196,245840,4
Mother Mary,37loR0ac9T655PNfPIpHmA,Far,0GQXHlIz6zMT0IeXQq26Pt,punk,"['post-hardcore', 'emo']",['emo'],0.331,0.885,0,-6.167,1,0.058,0.00864,4.96e-05,0.101,0.399,174.043,136267,4
Napoleon Solo,34q1w3Eh0vocZj0FOtVQAS,At The Drive In,5E2rtn57BM2WPjwak4kGd5,punk,"['el', 'alternative', 'dance-punk', 'indie', 'modern', 'post-hardcore']","['alternative', 'indie', 'modern']",0.477,0.641,4,-7.254,0,0.0295,0.0239,0.000212,0.184,0.215,108.09,288067,1
Jude Law And A Semester Abroad,4w7hIjpuEfvMPiyEgdqlf6,Brand New,168dgYui7ExaU612eooDF1,punk,"['emo', 'screamo']","['emo', 'screamo']",0.432,0.939,8,-3.369,1,0.18,0.0104,0.0,0.227,0.522,177.863,222080,4
Shoulder to the Wheel,4dKu1HkVL1xh96F1JfDTrn,Saves The Day,5gWhlJBlLQGLOgYWO8lwCU,punk,"['dreamo', 'emo', 'alternative', 'pop', 'melodic', 'post-hardcore', 'new', 'screamo']","['emo', 'alternative', 'pop', 'melodic', 'new', 'screamo']",0.35,0.958,4,-4.597,1,0.0949,0.000436,0.0,0.314,0.555,190.501,199573,4
Back And To The Left,7f3tPmsyBQc0sua0SAINlZ,Texas Is The Reason,7rXo5QTwwFBYZ5Z3veUVg8,punk,"['post-hardcore', 'emo', 'midwest', 'alternative']","['emo', 'midwest', 'alternative']",0.23,0.979,2,-3.84,1,0.0931,7.35e-05,0.0541,0.109,0.22,183.619,235467,4
Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,6nTcn8CybBcx0t7IaXEJ6O,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,rnb,"['pop', 'urban', 'r&b', 'dance']","['pop', 'dance']",0.608,0.76,4,-5.851,0,0.242,0.0129,0.0,0.332,0.366,168.211,251640,4
Stutter (feat. Mystikal) - Double Take Remix,7FWuzwapuKHTEyDJIcQOw3,Joe,3zTOe1BtyTkwNvYZOxXktX,rnb,"['hip', 'pop', 'neo', 'r&b', 'new', 'urban', 'dance']","['hip', 'pop', 'neo', 'new', 'dance']",0.767,0.759,6,-6.516,1,0.117,0.0513,0.0,0.31,0.677,89.989,213027,4
Go On Girl,3QE7ObGjkt1kYnhLvZPRUy,Ne-Yo,21E3waRsmPlU7jZsS13rcj,rnb,"['pop', 'urban', 'r&b', 'dance']","['pop', 'dance']",0.637,0.521,4,-6.959,1,0.109,0.155,0.0,0.0945,0.562,83.896,261427,4
Stingy,6De63WRULDaa1fxOyLilnv,Ginuwine,7r8RF1tN2A4CiGEplkp1oP,rnb,"['southern', 'hip', 'dance', 'neo', 'new', 'urban', 'r&b']","['hip', 'dance', 'neo', 'new']",0.622,0.573,1,-6.934,0,0.0547,0.26,0.0,0.173,0.617,127.132,259493,4
That Girl,08fhbfRSg7eEH0IZT7pB6a,Marques Houston,1goOx6gnQdUllLfSMsL4Rt,rnb,"['hip', 'pop', 'new', 'urban', 'r&b']","['hip', 'pop', 'new']",0.683,0.552,10,-5.139,1,0.108,0.548,0.0,0.221,0.519,98.946,215960,4
808,1Pqv7l6vxjBxd5fx4bWchC,Blaque,1nSRa2YjjFWJLHGKM07oGQ,rnb,"['urban', 'girl', 'hip', 'r&b']",['hip'],0.867,0.42,1,-9.478,1,0.167,0.00328,3.18e-06,0.0887,0.367,121.66,306693,4
Never Too Busy,0TNAK7LNCi7AKDZAbhWQXr,Kenny Lattimore,1UjTUqWfGkof4L5HO5NmzP,rnb,"['quiet', 'neo', 'new', 'urban', 'r&b']","['neo', 'new']",0.761,0.413,4,-10.137,0,0.0681,0.113,0.00197,0.09,0.733,167.947,331560,4
Nobody Else,2ZmUMKX5cJQfQj12SmGYtg,Tyrese,08p7B5OtcUuVblvkQIlBhJ,rnb,"['hip', 'quiet', 'pop', 'neo', 'r&b', 'new', 'urban', 'dance']","['hip', 'pop', 'neo', 'new', 'dance']",0.697,0.684,7,-5.634,1,0.0897,0.00923,1.5e-05,0.136,0.596,91.882,232733,4
It Had to Be You,0UH3m8uxVdQDCtG61CKMXE,Silk,3wVllS5itPK6rpHwfvNce4,rnb,"['atl', 'hip', 'quiet', 'neo', 'boy', 'r&b', 'new', 'urban', 'dance']","['atl', 'hip', 'neo', 'new', 'dance']",0.69,0.654,1,-7.852,0,0.0322,0.00867,0.0,0.072,0.709,134.607,248000,4
How Deep Is Your Love,60NvAO9lx0KmBNAVHIlWN6,Dru Hill,1255GTUKNCLCTvH9ctD4cT,rnb,"['southern', 'hip', 'quiet', 'pop', 'neo', 'r&b', 'new', 'urban', 'dance']","['hip', 'pop', 'neo', 'new', 'dance']",0.729,0.434,3,-9.111,0,0.079,0.0473,1.23e-05,0.314,0.743,94.411,243360,4
Love On Top,1z6WtY7X4HQJvzxC4UgkSf,Beyoncé,6vWDO969PvNqNYHIOW5v0m,rnb,"['pop', 'post-teen', 'r&b', 'dance']","['pop', 'dance']",0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,267413,4
Adorn,25cUhiAod71TIQSNicOaW3,Miguel,360IAlyVv4PCEVjgyMZrxK,rnb,"['pop', 'urban', 'r&b', 'dance']","['pop', 'dance']",0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
Redbone,0wXuerDYiBnERgIpbb3JBR,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,rnb,"['atl', 'pop', 'hip', 'rap']","['atl', 'pop', 'hip', 'rap']",0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4
Don't,3pXF1nA74528Edde4of9CC,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,rnb,"['pop', 'trap', 'rap', 'kentucky', 'r&b']","['pop', 'trap', 'rap']",0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,198293,4
Best Part (feat. H.E.R.),1RMJOxR6GRPsBHL8qeC2ux,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,rnb,"['pop', 'canadian']","['pop', 'canadian']",0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4
Slow Down,5nRm6kz4ntiBGtygxGg5Dy,VanJess,0Ek89uaJyo6NfWK22awFvI,rnb,"['chill', 'alternative', 'indie']","['chill', 'alternative', 'indie']",0.692,0.599,11,-5.941,1,0.0398,0.198,0.000315,0.392,0.369,113.034,228933,4
You Got It,4lsHZ92XCFOQfzJFBTluk8,Vedo,3wVXTWabe3viT0jF7DfjOL,rnb,['pop'],['pop'],0.774,0.376,5,-9.372,1,0.208,0.297,0.0,0.165,0.391,122.089,201587,4
Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,rnb,"['rap', 'dmv']",['rap'],0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,247080,4
I Like,6KEibrwygkgDo82wK9Cu2H,ROE,07JjZMOwidxS5bcgvilg2y,rnb,"['chill', 'indie']","['chill', 'indie']",0.711,0.649,1,-7.282,0,0.148,0.0223,3.51e-06,0.12,0.516,93.013,203856,4
Opia,2fIPfAqowURiJ0VZNWOsAd,Savannah Ré,3qfqqDpGv4XNfa3G0EfP9s,rnb,"['alternative', 'indie', 'canadian']","['alternative', 'indie', 'canadian']",0.373,0.276,10,-14.61,1,0.0485,0.541,0.000197,0.229,0.137,61.428,231661,4
Don't Waste My Time (feat. Ella Mai),3Ey11v2aiX14s4wBaYbhlp,Usher,23zg3TcAtWQy7J6upgbUnj,rnb,"['atl', 'south', 'dance', 'pop', 'urban', 'r&b']","['atl', 'dance', 'pop']",0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720,4
Gotta Move On,4E8NdFfprLwbouZ46bv75o,Toni Braxton,3X458ddYA2YcVWuVIGGOYe,rnb,"['hip', 'quiet', 'neo', 'r&b', 'new', 'urban', 'dance']","['hip', 'neo', 'new', 'dance']",0.534,0.351,9,-6.679,0,0.0308,0.0434,0.000324,0.0895,0.344,67.023,258125,4
Caught Up (feat. Khalid),1opARDDYaOeE1QUdwXmBGu,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,rnb,"['pop', 'trap', 'alternative', 'canadian']","['pop', 'trap', 'alternative', 'canadian']",0.678,0.438,9,-8.847,0,0.0577,0.29,0.0,0.0838,0.501,81.498,247546,4
Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),4nw0S8MtvcLSpXCS9M8ciL,Dreamville,1iNqsUDUraNWrj00bqssQG,rnb,"['rap', 'hip', 'underground']","['rap', 'hip']",0.664,0.61,7,-6.432,0,0.339,0.145,0.0,0.097,0.472,76.024,284040,4
Bust Your Windows,56z2qI0gKcPthQF6l8AW3E,Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,rnb,"['hip', 'alternative', 'pop', 'neo', 'r&b', 'urban', 'dance']","['hip', 'alternative', 'pop', 'neo', 'dance']",0.683,0.664,5,-4.233,0,0.0332,0.538,0.0,0.0671,0.866,106.991,266307,4
Cross Road Blues,1TrGdXSgiBm8W68D2K1COG,Robert Johnson,0f8MDDzIc6M4uH1xH0o0gy,blues,"['traditional', 'blues', 'pre-war', 'acoustic', 'delta']","['blues', 'acoustic']",0.675,0.311,9,-11.959,1,0.0525,0.93,0.000261,0.102,0.638,97.159,149560,4
Old devils,5cNvmC1jEnA6QwnOvHpUo7,William Elliott Whitmore,55N838yCXjxLVkBkIM5pnf,blues,"['new', 'stomp', 'iowa']",['new'],0.473,0.461,9,-10.643,0,0.026,0.381,1.44e-06,0.118,0.408,102.116,218520,4
Seven Hells,1mpkTTUxWTB3FlO2OlRIB4,Brown Bird,5zzbSFZMVpvxSlWAkqqtHP,blues,"['new', 'stomp', 'maine', 'rhode']",['new'],0.514,0.613,9,-9.51,0,0.0838,0.0051,0.00134,0.0945,0.545,143.165,199120,4
The High Price of Inspiration,65CVlqtXiLtCSdFRHC10mU,Hard Working Americans,5HFE1NUz1561kJM2lHI6AF,blues,"['jam', 'roots']",['roots'],0.575,0.188,11,-16.499,0,0.0586,0.875,0.00205,0.166,0.322,130.63,208439,4
Crossroads,4WBmkMJyWubRXRLYk8t9SI,John Mayer,0hEurMDQu99nJRq8pTxO14,blues,"['pop', 'singer-songwriter', 'neo']","['pop', 'singer-songwriter', 'neo']",0.894,0.507,7,-6.945,1,0.0564,0.221,0.0661,0.0642,0.916,114.216,149387,4
Restless Sinner,4qrUQuQ2Nt9jgZW99rBcbo,Black Rebel Motorcycle Club,1tpXaFf2F55E7kVJON4j4G,blues,"['permanent', 'alternative', 'rock', 'blues', 'dance-punk', 'indie', 'garage', 'modern']","['alternative', 'rock', 'blues', 'indie', 'modern']",0.381,0.281,2,-12.363,0,0.036,0.75,0.0,0.222,0.298,120.485,191987,4
The Devil Wears a Suit and Tie,7hlA8gMMz6jSp91Twsnuv3,Colter Wall,3xYXYzm9H3RzyQgBrYwIcx,blues,"['new', 'saskatchewan', 'outlaw', 'canadian']","['new', 'canadian']",0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,236027,4
Me and the Devil Blues,1QCUrXrY1qlxRhL3a9LYCA,Robert Johnson,0f8MDDzIc6M4uH1xH0o0gy,blues,"['traditional', 'blues', 'pre-war', 'acoustic', 'delta']","['blues', 'acoustic']",0.717,0.111,11,-13.805,1,0.0873,0.931,0.000163,0.107,0.15,82.181,154667,4
Graveyard,5fuON606j1hkPGJhFMwerY,The Devil Makes Three,63knPlGzLHTNDf1J78Fvte,blues,"['new', 'stomp', 'progressive', 'western']",['new'],0.69,0.494,9,-9.147,0,0.0275,0.407,3.79e-06,0.114,0.84,127.314,205053,4
Devil's Gonna Git You,17THAwZLC5xgi25y3S3sHQ,Bessie Smith,5ESobCkc6JI4tIMxQttqeg,blues,"['traditional', 'blues', 'harlem', 'jazz', 'vocal']","['blues', 'jazz']",0.653,0.0442,10,-12.269,0,0.0371,0.993,0.0,0.131,0.346,71.434,190027,5
Devil's Resting Place,341o4T7XtSZUKeQvIw2wms,Laura Marling,7B2edU3Q7btJoNsoHCNohM,blues,"['art', 'singer-songwriter', 'indie', 'british', 'chamber', 'stomp']","['art', 'singer-songwriter', 'indie', 'british', 'chamber']",0.221,0.59,2,-12.299,0,0.0916,0.515,0.0636,0.0934,0.713,179.267,194467,4
Bad Things,4VIDVd87GQcBSbofvDp8Pj,Jace Everett,47DQBkDU2VieRG0aJUcPJs,blues,['modern'],['modern'],0.591,0.864,4,-4.706,0,0.0399,0.0446,0.00571,0.279,0.728,131.006,164440,4
Evil Devil Woman Blues,4fuyL4tMPJxY0SkbnLXB2g,Memphis Minnie & Kansas Joe,2Dp1cq7ozeGAHEPlFVDksl,blues,"['memphis', 'vintage']",['memphis'],0.476,0.0708,9,-16.237,1,0.0541,0.995,0.00912,0.147,0.495,145.089,194351,3
Blue Guitar,4W5I9ht9ZzD2uvCTMIuhVG,Earl Hooker,3Ev1WS21x5Jav9j214A19O,blues,"['traditional', 'blues', 'electric', 'acoustic', 'chicago']","['blues', 'electric', 'acoustic']",0.515,0.325,9,-13.498,0,0.0305,0.763,0.912,0.122,0.553,68.804,161480,4
Blue Guitar Stomp,2QmkRlu6Td0kBAjvByuH0G,Buddy Burton & Fats Hudson,4kxaEivs44vtMnKyDabMkF,blues,[],[],0.533,0.162,5,-15.774,1,0.055,0.994,0.671,0.12,0.764,182.717,181551,4
Blue Guitar,7IHTgTJz3hm6qeexXDi1Eb,Willie Kent,7HmW0ENiK2RblSh3CpOAnR,blues,"['electric', 'chicago']",['electric'],0.425,0.203,9,-15.87,1,0.0407,0.673,0.849,0.317,0.457,179.267,330533,3
Evil Woman,7lpsRa4kcNoxSHUDNDXpnn,Champion Jack Dupree,1NnRjWELSLqFONDhwc8VU7,blues,"['louisiana', 'memphis', 'traditional', 'blues', 'electric', 'barrelhouse', 'acoustic', 'new', 'rhythm', 'piano']","['memphis', 'blues', 'electric', 'acoustic', 'new', 'piano']",0.545,0.271,0,-17.69,1,0.0667,0.767,6e-06,0.0728,0.679,113.963,261093,4
I Put A Spell On You,0oInlz2qTVyXpfdAkJDluQ,Jesse Cook,0fZ2s0I6Gyt60JUJybaEZA,blues,"['flamenco', 'rumba']",['rumba'],0.43,0.384,9,-9.18,1,0.0321,0.901,0.0481,0.1,0.304,174.183,177733,3
Don't You Lie To Me (I Get Evil) - 2002 Digital Remaster,49HpLbZHUWi24SeTZKRksQ,Gary Moore,23wr9RJZg0PmYvVFyNkQ4j,blues,"['rock', 'blues', 'album', 'classic', 'british', 'electric', 'hard']","['rock', 'blues', 'classic', 'british', 'electric']",0.598,0.829,11,-8.512,1,0.0792,0.157,6.78e-06,0.138,0.777,147.996,150400,4
Standing At The Crossroads,1e6qkPMUiaWZfVk7WdRByQ,Elmore James,0q9kpdDkEA3H17gcRMjgVS,blues,"['traditional', 'blues', 'electric', 'rock-and-roll', 'chicago', 'delta']","['blues', 'electric', 'rock-and-roll']",0.632,0.765,7,-4.577,1,0.0331,0.315,0.000246,0.244,0.95,99.617,178907,4
Evil Is Going On,7KEpEndrZXOrFfGdCbuTCL,John Hammond,471Ycbmda1lAuLMscQvxMR,blues,"['roots', 'country', 'traditional', 'blues', 'electric', 'modern']","['roots', 'country', 'blues', 'electric', 'modern']",0.622,0.284,9,-13.661,0,0.0668,0.489,0.0744,0.0853,0.671,93.715,220240,4
Sweet Love and Evil Women,2Ug7RPzySjonBoV0FEzefC,Johnny Winter,2ODUxmFxJSyvGiimNhMHbO,blues,"['rock', 'country', 'blues', 'classic', 'electric', 'texas', 'hard', 'modern']","['rock', 'country', 'blues', 'classic', 'electric', 'modern']",0.597,0.715,7,-13.671,1,0.0482,0.446,0.454,0.424,0.772,106.983,176320,4
Cross And Evil Woman Blues,2LSQbjttPH8GfMqm6IniQ7,Rev. Gary Davis,7DtrCdyysCDj5BlVKcassv,blues,"['piedmont', 'country', 'traditional', 'blues', 'gospel', 'acoustic']","['country', 'blues', 'acoustic']",0.586,0.0976,4,-17.64,1,0.0611,0.989,0.0472,0.266,0.841,146.461,182047,3
Evil Hearted Woman - Alternate Take,72gZGrgN3z5UsRoERYwTtc,T-Bone Walker,6nPKmEbQmR8jGZEm7ArOFX,blues,"['traditional', 'blues', 'electric', 'texas', 'jazz', 'rock-and-roll', 'chicago']","['blues', 'electric', 'jazz', 'rock-and-roll']",0.582,0.254,1,-11.638,1,0.0639,0.911,0.0208,0.0728,0.551,66.035,156933,4
Ain't No Grave (Sparse),2aSP07jHAlACdY9tphgkA8,Crooked Still,7LOJ56d8VmOebynlV01KfU,blues,"['new', 'bluegrass', 'banjo', 'progressive']",['new'],0.67,0.145,0,-12.772,1,0.0422,0.935,1.29e-05,0.0859,0.284,81.055,198313,4
Justice 2020 (feat. Chali 2na & Trombone Shorty),4rcIBssNKyGnS8UIWH9ixO,Dumpstaphunk,6LvO4vaTTJhCAdpITMpDvC,funk,"['jam', 'new', 'modern', 'funk']","['new', 'modern', 'funk']",0.711,0.946,0,-4.303,1,0.158,0.0147,2.54e-05,0.0779,0.544,99.974,293875,4
Jam On,0qDpUNoPqMV4aTiVepqXOQ,Bootsy Collins,5K0rbdBrs2tNXe5LeWMATT,funk,"['p', 'soul', 'quiet', 'funk']","['soul', 'funk']",0.585,0.856,1,-5.483,1,0.0573,0.00129,0.0218,0.0724,0.785,105.0,302560,4
Power Without Greed,1r0nn0QF5tNJDtzoIj2mIB,The Bamboos,1QVWN3ebl1dVgVbMgQPG8K,funk,"['bboy', 'nu', 'funk']",['funk'],0.702,0.971,10,-3.071,0,0.0604,0.0035,0.00711,0.354,0.918,100.057,238882,4
The Truth,226pEjWaakamKLxnoTSaVF,Orgone,4WmMnGO1nLIsE85XwcBAZE,funk,"['brass', 'instrumental', 'afrobeat', 'jazz', 'modern', 'jam', 'funk']","['afrobeat', 'jazz', 'modern', 'funk']",0.452,0.78,6,-7.261,0,0.289,0.146,0.0,0.464,0.813,176.549,247613,4
Mother Funkin' Robots,0GjSGefxut8enOP0LFPlln,MF Robots,3gfBx0SvMGdMQ2ZsjPvIV4,funk,[],[],0.579,0.885,10,-5.797,1,0.0479,0.00226,0.000488,0.291,0.834,169.999,219597,4
Give It Away,0uppYCG86ajpV2hSR3dJJ0,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,funk,"['rock', 'permanent', 'alternative', 'funk']","['rock', 'alternative', 'funk']",0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,4
All Mixed Up,18ZOH3KKu5Elt5ysocFyX4,311,41Q0HrwWBtuUkJc7C1Rp6K,funk,"['alternative', 'rock', 'pop', 'reggae', 'nu', 'rap', 'funk']","['alternative', 'rock', 'pop', 'reggae', 'rap', 'funk']",0.76,0.702,10,-9.404,0,0.0716,0.0104,0.0,0.38,0.659,92.324,179600,4
Tell Your Story Walkin',2gBnKiNNXCIDLfqVptT6v6,Stevie Salas,6fb78HXq6cKqNjjwZP9dax,funk,"['native', 'funk']",['funk'],0.555,0.977,8,-5.083,1,0.155,0.00103,0.0202,0.617,0.509,113.651,241240,4
Ambush,6hHrv8AMpsc5tWuBTuKSAt,The Fearless Flyers,1JyLSGXC3aWzjY6ZdxvIXh,funk,"['instrumental', 'modern', 'funk']","['modern', 'funk']",0.681,0.787,9,-12.802,1,0.0576,0.107,0.833,0.342,0.827,99.704,63272,4
Crack Killed Applejack - Gravy Booty Mix,2SrJ0Quef9Lkv0aIKPWEBY,Stevie Salas,6fb78HXq6cKqNjjwZP9dax,funk,"['native', 'funk']",['funk'],0.601,0.902,5,-5.836,0,0.0744,0.00303,0.00437,0.0819,0.668,96.591,241680,4
Step 'N' Thru,4kly3Sx6eDo4nqSb9aIFXP,"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1,funk,['jazz'],['jazz'],0.534,0.44,2,-13.071,1,0.0497,0.0522,0.000519,0.0679,0.514,112.665,375187,4
Read My Lips,68LFkY4TMwgKqfOtnNEZ1j,Michael Franks,0AVE7rDx4X9w0pW1XlN1om,funk,"['yacht', 'adult', 'jazz', 'smooth', 'vocal']","['adult', 'jazz']",0.861,0.726,6,-12.759,1,0.0743,0.0682,0.00013,0.0922,0.898,118.005,222107,4
Catavento,6aJim69kiR8IWTtVzlixz6,Dave Grusin,0SPkat5bgfP5wo2kbqZIwu,funk,"['jazz', 'smooth']",['jazz'],0.626,0.52,2,-18.315,1,0.0476,0.419,0.863,0.0519,0.962,114.414,245667,4
Sunflurry,6x51laBwGmSiHAJEDVCfQ0,Spyro Gyra,1Be36RHAlqJpfUt3tsmUQD,funk,"['jazz', 'progressive', 'smooth']",['jazz'],0.635,0.624,10,-13.891,0,0.0423,0.0475,0.319,0.0403,0.862,123.838,301827,4
Flight feet & Root Hands,5nKnh5VpMcv7Ee37zFVZUC,Andreas Vollenweider,7MynOMOTsGz8NFcPUImWAp,funk,"['new', 'harp']",['new'],0.561,0.529,8,-6.741,1,0.0332,0.706,0.733,0.111,0.606,151.241,224320,4
Get Up Offa That Thing,3whRKAOlJ0M3banzcChvQv,James Brown,7GaxyUddsPok8BuhxN6OUW,funk,"['motown', 'soul', 'funk']","['motown', 'soul', 'funk']",0.883,0.631,2,-11.473,1,0.42,0.339,5.19e-06,0.942,0.782,118.084,250387,4
Funkin' for Jamaica,55xXj4qc4ByMxcVRb5Slc4,Tom Browne,4Ytvi4r3WPIZmEw1Ndmkp9,funk,"['quiet', 'post-disco', 'disco', 'jazz', 'funk']","['disco', 'jazz', 'funk']",0.822,0.854,8,-6.7,1,0.237,0.178,0.00574,0.0343,0.691,111.301,282080,4
Fantastic Voyage - Extended,64JkfFIUe4gQTCXCQESF2X,Lakeside,74lTWE4DqbFU3Vn8z4uH72,funk,"['quiet', 'post-disco', 'electro', 'disco', 'classic', 'soul', 'motown', 'urban', 'funk']","['electro', 'disco', 'classic', 'soul', 'motown', 'funk']",0.817,0.724,11,-9.003,0,0.0769,0.0655,1.55e-06,0.129,0.962,114.719,369800,4
Clean up Woman,6uqTETWok9npbL4c9cuLVh,Betty Wright,0PDqlUGugF5Jt6DZyATvfz,funk,"['southern', 'quiet', 'classic', 'soul', 'motown', 'funk']","['classic', 'soul', 'motown', 'funk']",0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,4
